case,sex,expectancy,age,transition,effect
3,f,t,52,UD,-0.03238474157418057
3,f,t,53,UD,-0.021020487109096823
3,f,t,54,UD,-0.01320534736977568
3,f,t,55,UD,-0.008013128807823804
3,f,t,56,UD,-0.004676991579228681
3,f,t,57,UD,-0.002601577413849577
3,f,t,58,UD,-0.0013500420021333006
3,f,t,59,UD,-6.177086851514741e-4
3,f,t,60,UD,-2.0323625115152176e-4
3,f,t,61,UD,0
3,f,t,0,UU,-0.01394273587637286
3,f,t,1,UU,-0.01448858414010406
3,f,t,2,UU,-0.01584876484459126
3,f,t,3,UU,-0.017894535261122713
3,f,t,4,UU,-0.02056774203211214
3,f,t,5,UU,-0.02385455732226289
3,f,t,6,UU,-0.027769392731170905
3,f,t,7,UU,-0.03234466234728578
3,f,t,8,UU,-0.037623879104981536
3,f,t,9,UU,-0.04365660020385919
3,f,t,10,UU,-0.05049433438781139
3,f,t,11,UU,-0.058186876951025736
3,f,t,12,UU,-0.06677875360447365
3,f,t,13,UU,-0.07630559166494477
3,f,t,14,UU,-0.08679033053359542
3,f,t,15,UU,-0.09823925268005441
3,f,t,16,UU,-0.11063787253766495
3,f,t,17,UU,-0.1239467701088233
3,f,t,18,UU,-0.13809750192914494
3,f,t,19,UU,-0.15298876567207298
3,f,t,20,UU,-0.1684830360922851
3,f,t,21,UU,-0.18440392820699417
3,f,t,22,UU,-0.2005345767558778
3,f,t,23,UU,-0.21661734642928418
3,f,t,24,UU,-0.23235520167526696
3,f,t,25,UU,-0.24741506380516598
3,f,t,26,UU,-0.2614334614386298
3,f,t,27,UU,-0.2740247319972326
3,f,t,28,UU,-0.2847919501524795
3,f,t,29,UU,-0.29334063665213655
3,f,t,30,UU,-0.2992951309468331
3,f,t,31,UU,-0.3023172883523621
3,f,t,32,UU,-0.30212688567983675
3,f,t,33,UU,-0.29852279357366396
3,f,t,34,UU,-0.291403614873504
3,f,t,35,UU,-0.2807861265262268
3,f,t,36,UU,-0.2668195469336202
3,f,t,37,UU,-0.24979345087028848
3,f,t,38,UU,-0.2301371585786244
3,f,t,39,UU,-0.20840873202105706
3,f,t,40,UU,-0.1852724073586186
3,f,t,41,UU,-0.161464426037891
3,f,t,42,UU,-0.1377487653777784
3,f,t,43,UU,-0.11486606234529836
3,f,t,44,UU,-0.09348077841437018
3,f,t,45,UU,-0.07413294964300758
3,f,t,46,UU,-0.057201233528343116
3,f,t,47,UU,-0.042883020814633445
3,f,t,48,UU,-0.03119501302323304
3,f,t,49,UU,-0.021994183735112957
3,f,t,50,UU,-0.015015206654365803
3,f,t,51,UU,-0.00991729846069523
3,f,t,52,UU,-0.006331971879133967
3,f,t,53,UU,-0.0039039120858708766
3,f,t,54,UU,-0.00231980054400665
3,f,t,55,UU,-0.001323447262928529
3,f,t,56,UU,-7.18825328034679e-4
3,f,t,57,UU,-3.6459590854459346e-4
3,f,t,58,UU,-1.6419815791772244e-4
3,f,t,59,UU,-5.499919853834242e-5
3,f,t,60,UU,0
3,f,t,61,UU,0
3,m,h,0,init,7.801989596116009
3,m,u,0,init,-1.7684412494015418
3,m,t,0,init,6.033548346714467
3,m,h,0,HD,-16.91144765732903
3,m,h,1,HD,-15.950793582013699
3,m,h,2,HD,-15.00768711034099
3,m,h,3,HD,-14.086469246645198
3,m,h,4,HD,-13.189830397039247
3,m,h,5,HD,-12.31964308266192
3,m,h,6,HD,-11.477346574647317
3,m,h,7,HD,-10.664124072967024
3,m,h,8,HD,-9.880982772534482
3,m,h,9,HD,-9.128788146210104
3,m,h,10,HD,-8.408276668024566
3,m,h,11,HD,-7.720058578119374
3,m,h,12,HD,-7.064616332077306
3,m,h,13,HD,-6.442301522858744
3,m,h,14,HD,-5.853331673572925
3,m,h,15,HD,-5.297787608944731
3,m,h,16,HD,-4.775611761871248
3,m,h,17,HD,-4.28660758706597
3,m,h,18,HD,-3.8304401538850823
3,m,h,19,HD,-3.406637935018578
3,m,h,20,HD,-3.0145957772325795
3,m,h,21,HD,-2.6535790249959232
3,m,h,22,HD,-2.322728762468669
3,m,h,23,HD,-2.0210681409145392
3,m,h,24,HD,-1.7475097648793667
3,m,h,25,HD,-1.500864119395107
3,m,h,26,HD,-1.2798490298404368
3,m,h,27,HD,-1.0831001534904274
3,m,h,28,HD,-0.9091825045513813
3,m,h,29,HD,-0.7566030097898834
3,m,h,30,HD,-0.6238240769597346
3,m,h,31,HD,-0.5092781306682148
3,m,h,32,HD,-0.41138302837011054
3,m,h,33,HD,-0.3285582122604151
3,m,h,34,HD,-0.25924138203804487
3,m,h,35,HD,-0.2019053920558643
3,m,h,36,HD,-0.15507498998599384
3,m,h,37,HD,-0.11734293118166335
3,m,h,38,HD,-0.08738493416485736
3,m,h,39,HD,-0.06397290049192757
3,m,h,40,HD,-0.04598581927407576
3,m,h,41,HD,-0.03241782375838169
3,m,h,42,HD,-0.022382971382705886
3,m,h,43,HD,-0.015116479778406714
3,m,h,44,HD,-0.009972360891657017
3,m,h,45,HD,-0.006417635886179163
3,m,h,46,HD,-0.0040235584747563965
3,m,h,47,HD,-0.0024544921752122696
3,m,h,48,HD,-0.0014552459216335334
3,m,h,49,HD,-8.377469689667088e-4
3,m,h,50,HD,-4.6790703810263595e-4
3,m,h,51,HD,-2.53420667699773e-4
3,m,h,52,HD,-1.330443413581806e-4
3,m,h,53,HD,-6.767489981117228e-5
3,m,h,54,HD,-3.331538107688476e-5
3,m,h,55,HD,-1.582148580563303e-5
3,m,h,56,HD,-7.1864324146442765e-6
3,m,h,57,HD,-3.0542571321238375e-6
3,m,h,58,HD,-1.1446713186834698e-6
3,m,h,59,HD,-3.093270085242987e-7
3,m,h,60,HD,0
3,m,h,61,HD,0
3,m,h,0,HH,7.780056720250029
3,m,h,1,HH,7.774142120985649
3,m,h,2,HH,7.74972192977903
3,m,h,3,HH,7.7073868966736265
3,m,h,4,HH,7.647228548583475
3,m,h,5,HH,7.569147442066599
3,m,h,6,HH,7.473011317760779
3,m,h,7,HH,7.358739768591281
3,m,h,8,HH,7.226352107615299
3,m,h,9,HH,7.075996178911906
3,m,h,10,HH,6.9079667449581645
3,m,h,11,HH,6.722717646843677
3,m,h,12,HH,6.520869747934785
3,m,h,13,HH,6.303215584959204
3,m,h,14,HH,6.070721107332797
3,m,h,15,HH,5.824524614587003
3,m,h,16,HH,5.565932869024519
3,m,h,17,HH,5.296414299620225
3,m,h,18,HH,5.017589190653607
3,m,h,19,HH,4.7312167486848224
3,m,h,20,HH,4.439178957320887
3,m,h,21,HH,4.1434611587042705
3,m,h,22,HH,3.8461293444970184
3,m,h,23,HH,3.5493041995861487
3,m,h,24,HH,3.2551320218099633
3,m,h,25,HH,2.965752743788143
3,m,h,26,HH,2.6832654109068943
3,m,h,27,HH,2.4096916237513484
3,m,h,28,HH,2.1469376325978473
3,m,h,29,HH,1.8967559715293096
3,m,h,30,HH,1.6607077316177294
3,m,h,31,HH,1.440126782612242
3,m,h,32,HH,1.236087441195163
3,m,h,33,HH,1.0493772260166307
3,m,h,34,HH,0.8804764056102585
3,m,h,35,HH,0.7295460026419928
3,m,h,36,HH,0.5964257356009953
3,m,h,37,HH,0.4806430321676478
3,m,h,38,HH,0.3814337250316529
3,m,h,39,HH,0.29777434866115465
3,m,h,40,HH,0.22842512845017365
3,m,h,41,HH,0.17198185599815535
3,m,h,42,HH,0.12693396983079658
3,m,h,43,HH,0.09172542605757464
3,m,h,44,HH,0.06481447258252183
3,m,h,45,HH,0.04472834399322751
3,m,h,46,HH,0.030109242828678693
3,m,h,47,HH,0.019748772889966223
3,m,h,48,HH,0.012609167705281255
3,m,h,49,HH,0.007831058348381034
3,m,h,50,HH,0.004728936871817304
3,m,h,51,HH,0.002776664152748167
3,m,h,52,HH,0.001586148213539553
3,m,h,53,HH,8.825696650598523e-4
3,m,h,54,HH,4.792576683979992e-4
3,m,h,55,HH,2.546378277753478e-4
3,m,h,56,HH,1.327746102311311e-4
3,m,h,57,HH,6.812617922596826e-5
3,m,h,58,HH,3.438895172964003e-5
3,m,h,59,HH,1.6818397065111057e-5
3,m,h,60,HH,7.147876298200916e-6
3,m,h,61,HH,0
3,m,h,0,UD,-0.2354727282752895
3,m,h,1,UD,-0.2262549601155111
3,m,h,2,UD,-0.22833036735766674
3,m,h,3,UD,-0.23623907374175385
3,m,h,4,UD,-0.24726389911918314
3,m,h,5,UD,-0.26001567668694464
3,m,h,6,UD,-0.2737540998186167
3,m,h,7,UD,-0.28805699673678037
3,m,h,8,UD,-0.3026570433617338
3,m,h,9,UD,-0.3173600878292322
3,m,h,10,UD,-0.33200383629759245
3,m,h,11,UD,-0.3464368226739541
3,m,h,12,UD,-0.3605077777342808
3,m,h,13,UD,-0.37406048386392116
3,m,h,14,UD,-0.3869316557808419
3,m,h,15,UD,-0.3989506130456934
3,m,h,16,UD,-0.4099401277105868
3,m,h,17,UD,-0.4197181428661078
3,m,h,18,UD,-0.4281002143407012
3,m,h,19,UD,-0.4349026025947363
3,m,h,20,UD,-0.43994597208091285
3,m,h,21,UD,-0.4430596596673139
3,m,h,22,UD,-0.44408646153647713
3,m,h,23,UD,-0.442887864094372
3,m,h,24,UD,-0.4393496115114666
3,m,h,25,UD,-0.43338746242845966
3,m,h,26,UD,-0.42495294293474695
3,m,h,27,UD,-0.4140388545153785
3,m,h,28,UD,-0.4006842474844606
3,m,h,29,UD,-0.3849785268259771
3,m,h,30,UD,-0.367064323941956
3,m,h,31,UD,-0.3471387513548918
3,m,h,32,UD,-0.3254526656274668
3,m,h,33,UD,-0.30230760464875167
3,m,h,34,UD,-0.2780501463096966
3,m,h,35,UD,-0.2530635616940818
3,m,h,36,UD,-0.22775680866631787
3,m,h,37,UD,-0.20255112680548512
3,m,h,38,UD,-0.1778647400934963
3,m,h,39,UD,-0.15409642887190508
3,m,h,40,UD,-0.13160896773239003
3,m,h,41,UD,-0.11071360452501555
3,m,h,42,UD,-0.09165683794372666
3,m,h,43,UD,-0.07461070122784948
3,m,h,44,UD,-0.059667553630465865
3,m,h,45,UD,-0.04684001689294449
3,m,h,46,UD,-0.03606619694118361
3,m,h,47,UD,-0.027219758405421214
3,m,h,48,UD,-0.020123854922923373
3,m,h,49,UD,-0.014567458558393373
3,m,h,50,UD,-0.010322367264078371
3,m,h,51,UD,-0.007159160075216759
3,m,h,52,UD,-0.004860625873734275
3,m,h,53,UD,-0.0032316650670685437
3,m,h,54,UD,-0.002105256135556447
3,m,h,55,UD,-0.00134466581672455
3,m,h,56,UD,-8.425433437820046e-4
3,m,h,57,UD,-5.177880712809009e-4
3,m,h,58,UD,-3.1105779672102845e-4
3,m,h,59,UD,-1.7937680834178497e-4
3,m,h,60,UD,-8.893903791725057e-5
3,m,h,61,UD,0
3,m,h,0,UU,-0.0741952030965477
3,m,h,1,UU,-0.07413879799444746
3,m,h,2,UU,-0.07775475898977292
3,m,h,3,UU,-0.08354583647179357
3,m,h,4,UU,-0.09074618223775303
3,m,h,5,UU,-0.09895508686891695
3,m,h,6,UU,-0.10795402903960527
3,m,h,7,UU,-0.11761374308449732
3,m,h,8,UU,-0.12784611855113995
3,m,h,9,UU,-0.13857875080370044
3,m,h,10,UU,-0.14974112114190183
3,m,h,11,UU,-0.1612568736806419
3,m,h,12,UU,-0.1730393927664734
3,m,h,13,UU,-0.18498926733715748
3,m,h,14,UU,-0.1969929362947322
3,m,h,15,UU,-0.2089221754423433
3,m,h,16,UU,-0.2206342778176288
3,m,h,17,UU,-0.2319728786985804
3,m,h,18,UU,-0.24276942631505102
3,m,h,19,UU,-0.25284532071620236
3,m,h,20,UU,-0.26201474704704353
3,m,h,21,UU,-0.27008822093219836
3,m,h,22,UU,-0.2768768452107293
3,m,h,23,UU,-0.28219725000189144
3,m,h,24,UU,-0.285877152548871
3,m,h,25,UU,-0.28776143000198323
3,m,h,26,UU,-0.28771854814893427
3,m,h,27,UU,-0.2856471336579902
3,m,h,28,UU,-0.28148241924677075
3,m,h,29,UU,-0.2752022341525321
3,m,h,30,UU,-0.26683216161959217
3,m,h,31,UU,-0.25644944757396765
3,m,h,32,UU,-0.24418522827407896
3,m,h,33,UU,-0.2302246583966995
3,m,h,34,UU,-0.21480457360178906
3,m,h,35,UU,-0.1982084206424426
3,m,h,36,UU,-0.18075833797876986
3,m,h,37,UU,-0.1628044698766494
3,m,h,38,UU,-0.1447118390763788
3,m,h,39,UU,-0.12684537020189948
3,m,h,40,UU,-0.109553921258548
3,m,h,41,UU,-0.09315440813379743
3,m,h,42,UU,-0.07791725579014966
3,m,h,43,UU,-0.06405443917375475
3,m,h,44,UU,-0.05171125503238782
3,m,h,45,UU,-0.04096267963143994
3,m,h,46,UU,-0.031814730703036656
3,m,h,47,UU,-0.024210710690089725
3,m,h,48,UU,-0.018041638160748042
3,m,h,49,UU,-0.013159670079348835
3,m,h,50,UU,-0.009392974660324582
3,m,h,51,UU,-0.006560404847578352
3,m,h,52,UU,-0.004484473262953585
3,m,h,53,UU,-0.0030015110438599887
3,m,h,54,UU,-0.001968422155517179
3,m,h,55,UU,-0.001266004775805146
3,m,h,56,UU,-7.992821570829174e-4
3,m,h,57,UU,-4.955704790525758e-4
3,m,h,58,UU,-3.0103745801604424e-4
3,m,h,59,UU,-1.7613725991816163e-4
3,m,h,60,UU,-8.893903791725057e-5
3,m,h,61,UU,0
3,m,u,0,HD,-3.408030157027918
3,m,u,1,HD,-3.4027411552407067
3,m,u,2,HD,-3.393224928687133
3,m,u,3,HD,-3.379764264140573
3,m,u,4,HD,-3.3623771371010145
3,m,u,5,HD,-3.340949952199731
3,m,u,6,HD,-3.315304084456523
3,m,u,7,HD,-3.285230331584232
3,m,u,8,HD,-3.2505078132786407
3,m,u,9,HD,-3.210915340032965
3,m,u,10,HD,-3.1662392052406783
3,m,u,11,HD,-3.1162793814063976
3,m,u,12,HD,-3.060855129685884
3,m,u,13,HD,-2.9998105441634975
3,m,u,14,HD,-2.9330202998397206
3,m,u,15,HD,-2.860395735127956
3,m,u,16,HD,-2.781891315651861
3,m,u,17,HD,-2.6975114658593378
3,m,u,18,HD,-2.6073177026710903
3,m,u,19,HD,-2.511435952787341
3,m,u,20,HD,-2.4100638781639483
3,m,u,21,HD,-2.303477970802474
3,m,u,22,HD,-2.1920401085007564
3,m,u,23,HD,-2.076203189424774
3,m,u,24,HD,-1.9565153889634503
3,m,u,25,HD,-1.8336225130317914
3,m,u,26,HD,-1.7082678657513737
3,m,u,27,HD,-1.5812890165332292
3,m,u,28,HD,-1.4536108544236552
3,m,u,29,HD,-1.3262343701111148
3,m,u,30,HD,-1.2002207226173331
3,m,u,31,HD,-1.0766703413947771
3,m,u,32,HD,-0.9566970943261172
3,m,u,33,HD,-0.8413979196756557
3,m,u,34,HD,-0.7318187660020232
3,m,u,35,HD,-0.6289181841929062
3,m,u,36,HD,-0.5335304281954965
3,m,u,37,HD,-0.44633038519458496
3,m,u,38,HD,-0.36780299541485
3,m,u,39,HD,-0.29821995107317245
3,m,u,40,HD,-0.23762630180681532
3,m,u,41,HD,-0.18583908024378182
3,m,u,42,HD,-0.14245917859440596
3,m,u,43,HD,-0.1068964992380351
3,m,u,44,HD,-0.07840698702659113
3,m,u,45,HD,-0.05613871778468558
3,m,u,46,HD,-0.03918300521237037
3,m,u,47,HD,-0.026625742558943635
3,m,u,48,HD,-0.01759410948010475
3,m,u,49,HD,-0.011294429593930698
3,m,u,50,HD,-0.007038287036829342
3,m,u,51,HD,-0.004255768189676664
3,m,u,52,HD,-0.0024965397984942615
3,m,u,53,HD,-0.0014210306244108663
3,m,u,54,HD,-7.849508960385802e-4
3,m,u,55,HD,-4.2062561650315136e-4
3,m,u,56,HD,-2.1819383289078408e-4
3,m,u,57,HD,-1.0885758318976859e-4
3,m,u,58,HD,-5.1346480692512324e-5
3,m,u,59,HD,-2.1862715987110327e-5
3,m,u,60,HD,-7.147876298200916e-6
3,m,u,61,HD,0
3,m,u,0,HH,-1.7674575632984368
3,m,u,1,HH,-1.7716688141632306
3,m,u,2,HH,-1.7732483414743685
3,m,u,3,HH,-1.7723116478597964
3,m,u,4,HH,-1.7688419725625213
3,m,u,5,HH,-1.7627583711065165
3,m,u,6,HH,-1.7539500930632974
3,m,u,7,HH,-1.7422946586346966
3,m,u,8,HH,-1.7276679792385452
3,m,u,9,HH,-1.7099505826576558
3,m,u,10,HH,-1.689031946651034
3,m,u,11,HH,-1.6648139435809486
3,m,u,12,HH,-1.6372139037623519
3,m,u,13,HH,-1.6061675562610485
3,m,u,14,HH,-1.5716319771441187
3,m,u,15,HH,-1.53358860523652
3,m,u,16,HH,-1.4920463436434679
3,m,u,17,HH,-1.4470447361091956
3,m,u,18,HH,-1.398657182633032
3,m,u,19,HH,-1.3469941344170955
3,m,u,20,HH,-1.2922061820145352
3,m,u,21,HH,-1.2344869215878076
3,m,u,22,HH,-1.1740754525119985
3,m,u,23,HH,-1.1112583260564812
3,m,u,24,HH,-1.04637073132647
3,m,u,25,HH,-0.9797966738033633
3,m,u,26,HH,-0.911967877517294
3,m,u,27,HH,-0.8433611290438011
3,m,u,28,HH,-0.7744937860712154
3,m,u,29,HH,-0.7059172018915929
3,m,u,30,HH,-0.6382078766557319
3,m,u,31,HH,-0.5719562427303915
3,m,u,32,HH,-0.5077531291840196
3,m,u,33,HH,-0.4461741299484851
3,m,u,34,HH,-0.3877623168366204
3,m,u,35,HH,-0.33300998044017965
3,m,u,36,HH,-0.2823403285160928
3,m,u,37,HH,-0.23609029331847292
3,m,u,38,HH,-0.1944957591893778
3,m,u,39,HH,-0.15768057801167856
3,m,u,40,HH,-0.125650653095372
3,m,u,41,HH,-0.09829411239271386
3,m,u,42,HH,-0.07538815085601158
3,m,u,43,HH,-0.056612520667798
3,m,u,44,HH,-0.041568944664006416
3,m,u,45,HH,-0.029805015696799463
3,m,u,46,HH,-0.02084054109080875
3,m,u,47,HH,-0.014193918886932355
3,m,u,48,HH,-0.009406088554285864
3,m,u,49,HH,-0.006059925662359456
3,m,u,50,HH,-0.0037936134268713607
3,m,u,51,HH,-0.0023074099296024448
3,m,u,52,HH,-0.0013641649003680852
3,m,u,53,HH,-7.847345184623622e-4
3,m,u,54,HH,-4.399432354552725e-4
3,m,u,55,HH,-2.4087514019574592e-4
3,m,u,56,HH,-1.2906969527302927e-4
3,m,u,57,HH,-6.775647265049324e-5
3,m,u,58,HH,-3.473811572296062e-5
3,m,u,59,HH,-1.7050111057764016e-5
3,m,u,60,HH,-7.147876298200916e-6
3,m,u,61,HH,0
3,m,u,0,UD,-0.015645466500207865
3,m,u,1,UD,-0.015554866495564128
3,m,u,2,UD,-0.01625360112906592
3,m,u,3,UD,-0.017424319709953878
3,m,u,4,UD,-0.018909756851750434
3,m,u,5,UD,-0.020632453813085372
3,m,u,6,UD,-0.022555091510081334
3,m,u,7,UD,-0.02466053231135423
3,m,u,8,UD,-0.02694155488935009
3,m,u,9,UD,-0.029395411729777755
3,m,u,10,UD,-0.0320208071675522
3,m,u,11,UD,-0.03481609537314524
3,m,u,12,UD,-0.037778091385607816
3,m,u,13,UD,-0.04090118635269709
3,m,u,14,UD,-0.044176610716184755
3,m,u,15,UD,-0.047591769339442605
3,m,u,16,UD,-0.051129616650523374
3,m,u,17,UD,-0.0547680658285625
3,m,u,18,UD,-0.05847944299741847
3,m,u,19,UD,-0.062230009881290294
3,m,u,20,UD,-0.06597958863725244
3,m,u,21,UD,-0.06968133152842719
3,m,u,22,UD,-0.07328168588231708
3,m,u,23,UD,-0.07672061100813339
3,m,u,24,UD,-0.07993210763480886
3,m,u,25,UD,-0.08284512084955092
3,m,u,26,UD,-0.08538487306340961
3,m,u,27,UD,-0.08747467262201088
3,m,u,28,UD,-0.08903822470162379
3,m,u,29,UD,-0.090002442665064
3,m,u,30,UD,-0.09030071919989847
3,m,u,31,UD,-0.08987656736061485
3,m,u,32,UD,-0.08868748355253674
3,m,u,33,UD,-0.08670882093142054
3,m,u,34,UD,-0.08393739842091107
3,m,u,35,UD,-0.0803945159161565
3,m,u,36,UD,-0.07612801095683432
3,m,u,37,UD,-0.07121298846327555
3,m,u,38,UD,-0.06575089519772088
3,m,u,39,UD,-0.05986670404647111
3,m,u,40,UD,-0.05370412390720916
3,m,u,41,UD,-0.0474189536909407
3,m,u,42,UD,-0.04117093660087179
3,m,u,43,UD,-0.03511471339168185
3,m,u,44,UD,-0.02939067969858354
3,m,u,45,UD,-0.024116676492632726
3,m,u,46,UD,-0.019381442428760127
3,m,u,47,UD,-0.015240606996204553
3,m,u,48,UD,-0.011715706718246273
3,m,u,49,UD,-0.008796300794103113
3,m,u,50,UD,-0.006444817899979074
3,m,u,51,UD,-0.004603372345755031
3,m,u,52,UD,-0.003201532436212019
3,m,u,53,UD,-0.002163964913795244
3,m,u,54,UD,-0.001417026304838087
3,m,u,55,UD,-8.93680893552047e-4
3,m,u,56,UD,-5.365132146821518e-4
3,m,u,57,UD,-2.989819372077381e-4
3,m,u,58,UD,-1.4538797261235672e-4
3,m,u,59,UD,-5.040189276314363e-5
3,m,u,60,UD,0
3,m,u,61,UD,0
3,m,u,0,UU,0.016855516301331346
3,m,u,1,UU,0.016895677269874353
3,m,u,2,UU,0.017791412217068474
3,m,u,3,UU,0.019211343752972055
3,m,u,4,UU,0.02099004299036911
3,m,u,5,UU,0.02304538378686019
3,m,u,6,UU,0.025337306639769602
3,m,u,7,UU,0.027846860033396936
3,m,u,8,UU,0.030565303489429402
3,m,u,9,UU,0.033488262244538984
3,m,u,10,UU,0.03661244280317485
3,m,u,11,UU,0.03993365568875972
3,m,u,12,UU,0.04344550814338672
3,m,u,13,UU,0.04713844155393379
3,m,u,14,UU,0.0509989492975308
3,m,u,15,UU,0.055008895805365436
3,m,u,16,UU,0.0591449044116669
3,m,u,17,UU,0.0633778088441735
3,m,u,18,UU,0.06767218059057875
3,m,u,19,UU,0.07198595668106059
3,m,u,20,UU,0.0762702020279671
3,m,u,21,UU,0.08046904837403697
3,m,u,22,UU,0.08451985833393587
3,m,u,23,UU,0.08835366765446859
3,m,u,24,UU,0.09189596095575955
3,m,u,25,UU,0.09506783482048202
3,m,u,26,UU,0.09778759589386202
3,m,u,27,UU,0.09997282920994482
3,m,u,28,UU,0.10154295182348805
3,m,u,29,UU,0.10242223775925961
3,m,u,30,UU,0.10254326155560904
3,m,u,31,UU,0.10185065943890889
3,m,u,32,UU,0.10030505094105385
3,m,u,33,UU,0.09788690292313117
3,m,u,34,UU,0.09460005810059335
3,m,u,35,UU,0.09047459932915193
3,m,u,36,UU,0.08556868941197254
3,m,u,37,UU,0.07996902581400579
3,m,u,38,UU,0.07378959215658161
3,m,u,39,UU,0.06716848305258351
3,m,u,40,UU,0.06026272962476712
3,m,u,41,UU,0.05324125507215386
3,m,u,42,UU,0.046276326515465926
3,m,u,43,UU,0.03953411194091634
3,m,u,44,UU,0.033165159158100116
3,m,u,45,UU,0.02729574136665769
3,m,u,46,UU,0.022021018804169866
3,m,u,47,UU,0.017400821086190912
3,m,u,48,UU,0.013458560483203116
3,m,u,49,UU,0.01018337737689267
3,m,u,50,UU,0.00753516398200006
3,m,u,51,UU,0.005451701197831981
3,m,u,52,UU,0.0038568659408623846
3,m,u,53,UU,0.002668785725264189
3,m,u,54,UU,0.0018069486811443261
3,m,u,55,UU,0.001197579638990588
3,m,u,56,UU,7.769791549173268e-4
3,m,u,57,UU,4.928811213519284e-4
3,m,u,58,UU,3.040940048339388e-4
3,m,u,59,UU,1.7856397559103959e-4
3,m,u,60,UU,8.893903791725057e-5
3,m,u,61,UU,0
3,m,t,0,HD,-20.31947781435695
3,m,t,1,HD,-19.353534737254403
3,m,t,2,HD,-18.400912039028125
3,m,t,3,HD,-17.46623351078577
3,m,t,4,HD,-16.552207534140262
3,m,t,5,HD,-15.66059303486165
3,m,t,6,HD,-14.79265065910384
3,m,t,7,HD,-13.949354404551256
3,m,t,8,HD,-13.131490585813122
3,m,t,9,HD,-12.339703486243067
3,m,t,10,HD,-11.574515873265243
3,m,t,11,HD,-10.836337959525771
3,m,t,12,HD,-10.125471461763189
3,m,t,13,HD,-9.442112067022242
3,m,t,14,HD,-8.786351973412646
3,m,t,15,HD,-8.158183344072686
3,m,t,16,HD,-7.557503077523109
3,m,t,17,HD,-6.984119052925308
3,m,t,18,HD,-6.437757856556173
3,m,t,19,HD,-5.918073887805919
3,m,t,20,HD,-5.424659655396527
3,m,t,21,HD,-4.957056995798397
3,m,t,22,HD,-4.514768870969426
3,m,t,23,HD,-4.097271330339313
3,m,t,24,HD,-3.704025153842817
3,m,t,25,HD,-3.3344866324268985
3,m,t,26,HD,-2.9881168955918103
3,m,t,27,HD,-2.664389170023657
3,m,t,28,HD,-2.3627933589750367
3,m,t,29,HD,-2.0828373799009983
3,m,t,30,HD,-1.8240447995770677
3,m,t,31,HD,-1.5859484720629922
3,m,t,32,HD,-1.3680801226962278
3,m,t,33,HD,-1.1699561319360707
3,m,t,34,HD,-0.991060148040068
3,m,t,35,HD,-0.8308235762487705
3,m,t,36,HD,-0.6886054181814902
3,m,t,37,HD,-0.5636733163762483
3,m,t,38,HD,-0.4551879295797074
3,m,t,39,HD,-0.3621928515651
3,m,t,40,HD,-0.28361212108089107
3,m,t,41,HD,-0.21825690400216352
3,m,t,42,HD,-0.16484214997711186
3,m,t,43,HD,-0.12201297901644181
3,m,t,44,HD,-0.08837934791824814
3,m,t,45,HD,-0.06255635367086475
3,m,t,46,HD,-0.04320656368712676
3,m,t,47,HD,-0.029080234734155906
3,m,t,48,HD,-0.019049355401738285
3,m,t,49,HD,-0.012132176562897407
3,m,t,50,HD,-0.007506194074931978
3,m,t,51,HD,-0.004509188857376437
3,m,t,52,HD,-0.002629584139852442
3,m,t,53,HD,-0.0014887055242220387
3,m,t,54,HD,-8.18266277115465e-4
3,m,t,55,HD,-4.364471023087844e-4
3,m,t,56,HD,-2.2538026530542836e-4
3,m,t,57,HD,-1.1191184032189243e-4
3,m,t,58,HD,-5.2491152011195795e-5
3,m,t,59,HD,-2.2172042995634627e-5
3,m,t,60,HD,-7.147876298200916e-6
3,m,t,61,HD,0
3,m,t,0,HH,6.012599156951591
3,m,t,1,HH,6.002473306822419
3,m,t,2,HH,5.9764735883046605
3,m,t,3,HH,5.93507524881383
3,m,t,4,HH,5.8783865760209535
3,m,t,5,HH,5.806389070960083
3,m,t,6,HH,5.719061224697482
3,m,t,7,HH,5.616445109956585
3,m,t,8,HH,5.498684128376754
3,m,t,9,HH,5.36604559625425
3,m,t,10,HH,5.218934798307131
3,m,t,11,HH,5.057903703262728
3,m,t,12,HH,4.8836558441724325
3,m,t,13,HH,4.6970480286981555
3,m,t,14,HH,4.499089130188678
3,m,t,15,HH,4.290936009350483
3,m,t,16,HH,4.0738865253810514
3,m,t,17,HH,3.8493695635110297
3,m,t,18,HH,3.618932008020575
3,m,t,19,HH,3.3842226142677267
3,m,t,20,HH,3.1469727753063514
3,m,t,21,HH,2.908974237116463
3,m,t,22,HH,2.6720538919850196
3,m,t,23,HH,2.4380458735296675
3,m,t,24,HH,2.2087612904834932
3,m,t,25,HH,1.9859560699847796
3,m,t,26,HH,1.7712975333896004
3,m,t,27,HH,1.5663304947075474
3,m,t,28,HH,1.3724438465266318
3,m,t,29,HH,1.1908387696377167
3,m,t,30,HH,1.0224998549619975
3,m,t,31,HH,0.8681705398818506
3,m,t,32,HH,0.7283343120111433
3,m,t,33,HH,0.6032030960681456
3,m,t,34,HH,0.4927140887736382
3,m,t,35,HH,0.3965360222018131
3,m,t,36,HH,0.3140854070849025
3,m,t,37,HH,0.24455273884917492
3,m,t,38,HH,0.18693796584227512
3,m,t,39,HH,0.1400937706494761
3,m,t,40,HH,0.10277447535480165
3,m,t,41,HH,0.07368774360544149
3,m,t,42,HH,0.051545818974784996
